country,mw,tier,seed,nodes,energy_kwh,ci_weighted_mean,cfe_canonical_pct,cfe_pct,cfe_abs_pct,co2_g_facility,p50_slowdown,p95_slowdown
PL,10,3,0,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,1,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,2,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,3,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,4,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,5,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,6,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,3,7,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,4,0,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,1,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,2,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,3,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,4,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,5,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,6,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,4,7,6667,7101.4792,661.8436,17.2696,43.2110,0.0000,8658693.2905,900.6167,1680.6167
PL,10,5,0,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,1,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,2,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,3,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,4,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,5,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,6,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,10,5,7,6667,7101.4792,661.8133,17.2733,43.4887,0.0000,8673017.3475,900.6167,1680.6167
PL,50,0,0,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,1,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,2,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,3,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,4,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,5,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,6,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,0,7,33333,18029.1283,602.9651,24.6294,54.3673,0.0000,134403608.1889,600.6167,600.6333
PL,50,1,0,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,1,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,2,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,3,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,4,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,5,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,6,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,1,7,33333,17979.8283,599.0796,25.1151,55.2364,0.0000,136714755.8272,600.6167,600.6333
PL,50,2,0,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,1,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,2,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,3,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,4,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,5,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,6,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,2,7,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,0,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,1,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,2,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,3,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,4,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,5,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,6,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,3,7,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,4,0,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,1,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,2,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,3,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,4,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,5,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,6,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,4,7,33333,34941.1417,664.2113,16.9736,42.7558,0.0000,402208221.7610,900.6167,1620.6167
PL,50,5,0,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,1,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,2,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,3,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,4,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,5,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,6,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
PL,50,5,7,33333,34941.1417,664.1853,16.9768,43.0346,0.0000,405093654.7735,900.6167,1620.6167
SE,1,0,0,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,1,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,2,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,3,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,4,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,5,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,6,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,0,7,667,379.7367,11.4673,98.5666,38.8846,100.0000,5255.7784,600.6167,600.6333
SE,1,1,0,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,1,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,2,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,3,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,4,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,5,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,6,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,1,7,667,378.3617,11.4448,98.5694,39.4988,100.0000,5225.6378,600.6167,600.6333
SE,1,2,0,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,1,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,2,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,3,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,4,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,5,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,6,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,2,7,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,3,0,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,1,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,2,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,3,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,4,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,5,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,6,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,3,7,667,866.8525,11.7783,98.5277,32.1355,100.0000,11894.5375,1200.6167,2160.6167
SE,1,4,0,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,1,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,2,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,3,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,4,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,5,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,6,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,4,7,667,765.1775,11.7224,98.5347,32.4520,100.0000,10469.2664,1200.6167,1980.6167
SE,1,5,0,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,1,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,2,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,3,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,4,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,5,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,6,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,1,5,7,667,765.1025,11.7224,98.5347,32.3925,100.0000,10539.5909,1200.6167,1980.6167
SE,10,0,0,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,1,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,2,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,3,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,4,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,5,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,6,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,0,7,6667,3622.6933,11.4899,98.5638,39.0270,100.0000,70318.6073,600.6167,600.6333
SE,10,1,0,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,1,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,2,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,3,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,4,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,5,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,6,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,1,7,6667,3612.5683,11.4652,98.5668,39.6429,100.0000,70639.7712,600.6167,600.6333
SE,10,2,0,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,1,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,2,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,3,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,4,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,5,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,6,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,2,7,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,0,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,1,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,2,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,3,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,4,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,5,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,6,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,3,7,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,4,0,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,1,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,2,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,3,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,4,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,5,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,6,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,4,7,6667,7101.4792,11.8695,98.5163,31.3559,100.0000,160287.6441,900.6167,1680.6167
SE,10,5,0,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,1,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,2,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,3,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,4,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,5,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,6,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,10,5,7,6667,7101.4792,11.8695,98.5163,31.2993,100.0000,160298.5430,900.6167,1680.6167
SE,50,0,0,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,1,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,2,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,3,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,4,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,5,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,6,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,0,7,33333,18029.1283,11.4914,98.5636,39.0478,100.0000,2784727.2446,600.6167,600.6333
SE,50,1,0,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,1,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,2,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,3,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,4,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,5,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,6,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,1,7,33333,17979.8283,11.4664,98.5667,39.6660,100.0000,2846136.0304,600.6167,600.6333
SE,50,2,0,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,1,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,2,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,3,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,4,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,5,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,6,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,2,7,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,0,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,1,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,2,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,3,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,4,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,5,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,6,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,3,7,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,4,0,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,1,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,2,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,3,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,4,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,5,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,6,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,4,7,33333,34941.1417,11.8847,98.5144,31.0327,100.0000,7494335.4936,900.6167,1620.6167
SE,50,5,0,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,1,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,2,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,3,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,4,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,5,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,6,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
SE,50,5,7,33333,34941.1417,11.8847,98.5144,30.9768,100.0000,7482047.6555,900.6167,1620.6167
